;CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;Education;Occupation;CustomerType;CompanyName;FullName
9143;7849;584;Christian;Harris;1936-05-04;Married;Male;christian49@adventure-works.com;Graduate Degree;Management;Person;;Christian Harris
9144;7850;535;Faith;Flores;1960-06-15;Single;Female;faith11@adventure-works.com;Partial College;Professional;Person;;Faith Flores
9145;7851;658;Ethan;Hughes;1960-07-13;Married;Male;ethan8@adventure-works.com;Bachelors;Management;Person;;Ethan Hughes
9146;7852;652;Dalton;Cook;1954-10-16;Married;Male;dalton83@adventure-works.com;Partial High School;Skilled Manual;Person;;Dalton Cook
9147;7853;675;Allison;Sanders;1954-07-23;Married;Female;allison2@adventure-works.com;Partial High School;Skilled Manual;Person;;Allison Sanders
9148;7854;620;Jacqueline;Gray;1954-07-14;Married;Female;jacqueline30@adventure-works.com;Partial High School;Skilled Manual;Person;;Jacqueline Gray
9149;7855;642;Hunter;Turner;1954-05-25;Married;Male;hunter34@adventure-works.com;Partial High School;Skilled Manual;Person;;Hunter Turner
9150;7856;665;Robert;Zhang;1954-05-22;Single;Male;robert35@adventure-works.com;Partial High School;Skilled Manual;Person;;Robert Zhang
9151;7857;527;Thomas;Green;1954-03-15;Married;Male;thomas50@adventure-works.com;Partial High School;Skilled Manual;Person;;Thomas Green
9152;7858;479;Sebastian;Sanders;1954-07-04;Married;Male;sebastian3@adventure-works.com;Partial High School;Skilled Manual;Person;;Sebastian Sanders
9153;7859;505;Miguel;Parker;1954-05-05;Single;Male;miguel42@adventure-works.com;Partial High School;Skilled Manual;Person;;Miguel Parker
9154;7860;682;Olivia;Henderson;1954-09-18;Married;Female;olivia50@adventure-works.com;Partial High School;Skilled Manual;Person;;Olivia Henderson
9155;7861;678;Sydney;Foster;1954-12-17;Married;Female;sydney38@adventure-works.com;High School;Professional;Person;;Sydney Foster
9156;7862;577;Ashley;Wood;1954-02-22;Married;Female;ashley28@adventure-works.com;High School;Professional;Person;;Ashley Wood
9157;7863;430;Luke;Zhang;1954-09-22;Married;Male;luke13@adventure-works.com;High School;Professional;Person;;Luke Zhang
9158;7864;570;Charles;Scott;1954-11-14;Single;Male;charles33@adventure-works.com;High School;Professional;Person;;Charles Scott
9159;7865;690;Elijah;Long;1954-09-12;Married;Male;elijah13@adventure-works.com;High School;Professional;Person;;Elijah Long
9160;7866;642;Ashley;Hayes;1953-01-23;Married;Female;ashley50@adventure-works.com;Graduate Degree;Management;Person;;Ashley Hayes
9161;7867;470;Miguel;Scott;1953-04-02;Married;Male;miguel30@adventure-works.com;Graduate Degree;Management;Person;;Miguel Scott
9162;7868;660;Thomas;Perry;1952-09-15;Married;Male;thomas9@adventure-works.com;Partial College;Professional;Person;;Thomas Perry
9163;7869;652;Adam;Long;1952-05-18;Single;Male;adam7@adventure-works.com;Partial College;Professional;Person;;Adam Long
9164;7870;516;Ashley;Flores;1952-08-28;Married;Female;ashley39@adventure-works.com;Partial College;Professional;Person;;Ashley Flores
9165;7871;580;Ana;Barnes;1952-08-03;Married;Female;ana3@adventure-works.com;Partial College;Professional;Person;;Ana Barnes
9166;7872;446;Ruben;Rubio;1937-07-14;Married;Male;ruben0@adventure-works.com;Graduate Degree;Management;Person;;Ruben Rubio
9167;7873;442;Miguel;Severino;1938-06-21;Married;Male;miguel71@adventure-works.com;Graduate Degree;Management;Person;;Miguel Severino
9168;7874;703;Austin;Rodriguez;1939-11-19;Single;Male;austin35@adventure-works.com;Graduate Degree;Management;Person;;Austin Rodriguez
9169;7875;694;Julia;Green;1939-05-07;Married;Female;julia11@adventure-works.com;Graduate Degree;Management;Person;;Julia Green
9170;7876;571;Devin;Watson;1939-05-27;Married;Male;devin62@adventure-works.com;Graduate Degree;Management;Person;;Devin Watson
9171;7877;430;Luke;Chen;1939-08-19;Married;Male;luke15@adventure-works.com;Graduate Degree;Management;Person;;Luke Chen
9172;7878;584;Evan;Hall;1940-07-06;Married;Male;evan47@adventure-works.com;Graduate Degree;Management;Person;;Evan Hall
9173;7879;469;Mallory;Ramos;1940-10-19;Married;Female;mallory4@adventure-works.com;Bachelors;Management;Person;;Mallory Ramos
9174;7880;469;Garrett;Morgan;1941-09-26;Married;Male;garrett17@adventure-works.com;Bachelors;Management;Person;;Garrett Morgan
9175;7881;580;Jarrod;Sanchez;1941-03-07;Married;Male;jarrod19@adventure-works.com;Graduate Degree;Management;Person;;Jarrod Sanchez
9176;7882;523;Kimberly;James;1941-02-07;Married;Female;kimberly11@adventure-works.com;Graduate Degree;Management;Person;;Kimberly James
9177;7883;695;Dalton;Hayes;1941-08-03;Married;Male;dalton68@adventure-works.com;Graduate Degree;Management;Person;;Dalton Hayes
9178;7884;647;Jonathan;Garcia;1977-06-07;Single;Male;jonathan70@adventure-works.com;Partial High School;Clerical;Person;;Jonathan Garcia
9179;7885;675;Bryan;Reed;1977-06-19;Single;Male;bryan21@adventure-works.com;Partial High School;Clerical;Person;;Bryan Reed
9180;7886;518;Cara;Ma;1948-06-24;Single;Female;cara11@adventure-works.com;High School;Skilled Manual;Person;;Cara Ma
9181;7887;577;Donald;McDonald;1977-12-11;Single;Male;donald7@adventure-works.com;Partial High School;Clerical;Person;;Donald McDonald
9182;7888;577;Kari;Hernandez;1977-05-24;Single;Female;kari24@adventure-works.com;Partial High School;Clerical;Person;;Kari Hernandez
9183;7889;642;Devin;Powell;1977-12-18;Single;Male;devin47@adventure-works.com;Partial College;Skilled Manual;Person;;Devin Powell
9184;7890;508;Katelyn;Murphy;1977-03-17;Single;Female;katelyn14@adventure-works.com;Partial College;Skilled Manual;Person;;Katelyn Murphy
9185;7891;677;Lauren;Blue;1977-06-02;Married;Female;lauren5@adventure-works.com;Partial College;Skilled Manual;Person;;Lauren Blue
9186;7892;582;Megan;James;1977-09-10;Married;Female;megan45@adventure-works.com;Partial College;Skilled Manual;Person;;Megan James
9187;7893;469;Chase;Howard;1977-11-16;Single;Male;chase11@adventure-works.com;Partial College;Skilled Manual;Person;;Chase Howard
9188;7894;494;Devin;White;1977-06-15;Single;Male;devin11@adventure-works.com;Partial College;Skilled Manual;Person;;Devin White
9189;7895;667;Eric;Allen;1977-09-21;Single;Male;eric62@adventure-works.com;Partial College;Skilled Manual;Person;;Eric Allen
9190;7896;613;Marco;Madan;1949-08-17;Married;Male;marco8@adventure-works.com;Partial High School;Clerical;Person;;Marco Madan
9191;7897;493;Jonathan;Russell;1949-03-16;Married;Male;jonathan19@adventure-works.com;Partial High School;Clerical;Person;;Jonathan Russell
9192;7898;549;Russell;Black;1949-08-07;Married;Male;russell23@adventure-works.com;Partial High School;Clerical;Person;;Russell Black
9193;7899;549;Monica;Chandra;1950-03-14;Single;Female;monica2@adventure-works.com;Partial High School;Clerical;Person;;Monica Chandra
9194;7900;628;Glenn;Liu;1950-04-28;Married;Male;glenn5@adventure-works.com;Partial College;Clerical;Person;;Glenn Liu
9195;7901;669;Mathew;Torres;1950-10-08;Married;Male;mathew7@adventure-works.com;Partial College;Clerical;Person;;Mathew Torres
9196;7902;706;Connor;Shan;1951-09-09;Single;Male;connor26@adventure-works.com;Partial High School;Clerical;Person;;Connor Shan
9197;7903;656;Steve;Chen;1951-08-16;Married;Male;steve6@adventure-works.com;High School;Skilled Manual;Person;;Steve Chen
9198;7904;558;Louis;Zeng;1951-11-27;Single;Male;louis16@adventure-works.com;High School;Skilled Manual;Person;;Louis Zeng
9199;7905;546;Emma;Thomas;1980-10-13;Single;Female;emma10@adventure-works.com;Partial College;Skilled Manual;Person;;Emma Thomas
9200;7906;508;Samuel;Adams;1979-10-03;Single;Male;samuel44@adventure-works.com;Partial College;Skilled Manual;Person;;Samuel Adams
9201;7907;531;Adrienne;Gutierrez;1952-04-13;Single;Female;adrienne7@adventure-works.com;High School;Skilled Manual;Person;;Adrienne Gutierrez
9202;7908;478;Priscilla;Nara;1952-05-18;Married;Female;priscilla15@adventure-works.com;High School;Skilled Manual;Person;;Priscilla Nara
9203;7909;637;Krystal;Sun;1954-08-17;Single;Female;krystal13@adventure-works.com;Partial College;Skilled Manual;Person;;Krystal Sun
9204;7910;471;Jodi;Chavez;1955-06-13;Single;Female;jodi15@adventure-works.com;Partial College;Skilled Manual;Person;;Jodi Chavez
9205;7911;580;Marco;Perez;1975-10-28;Single;Male;marco20@adventure-works.com;Partial College;Skilled Manual;Person;;Marco Perez
9206;7912;507;Elijah;McDonald;1975-06-22;Single;Male;elijah47@adventure-works.com;High School;Skilled Manual;Person;;Elijah McDonald
9207;7913;507;Tyler;Williams;1975-10-17;Married;Male;tyler6@adventure-works.com;High School;Skilled Manual;Person;;Tyler Williams
9208;7914;443;Jesse;Stewart;1975-11-07;Married;Male;jesse26@adventure-works.com;High School;Skilled Manual;Person;;Jesse Stewart
9209;7915;443;Felicia;Ruiz;1975-07-16;Single;Female;felicia2@adventure-works.com;High School;Skilled Manual;Person;;Felicia Ruiz
9210;7916;625;Sydney;Gonzalez;1975-01-05;Married;Female;sydney58@adventure-works.com;High School;Skilled Manual;Person;;Sydney Gonzalez
9211;7917;527;Christian;Moore;1974-02-03;Single;Male;christian41@adventure-works.com;High School;Skilled Manual;Person;;Christian Moore
9212;7918;552;Jonathan;Nelson;1974-03-11;Married;Male;jonathan38@adventure-works.com;High School;Skilled Manual;Person;;Jonathan Nelson
9213;7919;551;Jacqueline;Ross;1973-12-26;Married;Female;jacqueline4@adventure-works.com;Partial College;Skilled Manual;Person;;Jacqueline Ross
9214;7920;671;Eduardo;Hernandez;1973-11-17;Single;Male;eduardo26@adventure-works.com;Partial College;Skilled Manual;Person;;Eduardo Hernandez
9215;7921;538;Jonathan;Young;1973-05-19;Single;Male;jonathan47@adventure-works.com;Partial College;Skilled Manual;Person;;Jonathan Young
9216;7922;508;Rachel;Bailey;1973-03-25;Single;Female;rachel36@adventure-works.com;Partial College;Skilled Manual;Person;;Rachel Bailey
9217;7923;511;Madeline;Gonzalez;1973-09-05;Single;Female;madeline8@adventure-works.com;Partial College;Professional;Person;;Madeline Gonzalez
9218;7924;583;Cassandra;Kapoor;1973-10-23;Married;Female;cassandra1@adventure-works.com;Partial College;Professional;Person;;Cassandra Kapoor
9219;7925;631;Rachel;Williams;1973-11-21;Single;Female;rachel4@adventure-works.com;Partial College;Professional;Person;;Rachel Williams
9220;7926;675;Haley;Griffin;1976-05-12;Married;Female;haley40@adventure-works.com;Partial College;Professional;Person;;Haley Griffin
9221;7927;668;Alexandre;Lobao;1976-03-28;Married;Male;alexandre1@adventure-works.com;Partial College;Professional;Person;;Alexandre Lobao
9222;7928;647;Arianna;Cox;1976-02-06;Single;Female;arianna32@adventure-works.com;Partial College;Professional;Person;;Arianna Cox
9223;7929;518;Carmen;Prasad;1955-02-26;Married;Female;carmen12@adventure-works.com;High School;Skilled Manual;Person;;Carmen Prasad
9224;7930;531;Donald;Garcia;1955-06-17;Single;Male;donald16@adventure-works.com;High School;Skilled Manual;Person;;Donald Garcia
9225;7931;568;Katelyn;Richardson;1955-10-17;Single;Female;katelyn8@adventure-works.com;High School;Skilled Manual;Person;;Katelyn Richardson
9226;7932;561;Rosa;She;1956-12-14;Married;Female;rosa23@adventure-works.com;High School;Skilled Manual;Person;;Rosa She
9227;7933;553;Carl;Chande;1958-08-04;Married;Male;carl14@adventure-works.com;Bachelors;Management;Person;;Carl Chande
9228;7934;583;Kelli;Huang;1974-09-03;Single;Female;kelli6@adventure-works.com;Partial High School;Skilled Manual;Person;;Kelli Huang
9229;7935;559;Jeremiah;Moore;1974-02-22;Single;Male;jeremiah1@adventure-works.com;Partial College;Professional;Person;;Jeremiah Moore
9230;7936;643;Jasmine;Jenkins;1966-05-18;Married;Female;jasmine47@adventure-works.com;Graduate Degree;Management;Person;;Jasmine Jenkins
9231;7937;707;Morgan;Collins;1966-01-11;Single;Female;morgan2@adventure-works.com;Graduate Degree;Management;Person;;Morgan Collins
9232;7938;520;Ian;Reed;1957-02-10;Single;Male;ian87@adventure-works.com;Partial High School;Skilled Manual;Person;;Ian Reed
9233;7939;631;Lucas;Lopez;1957-06-02;Married;Male;lucas44@adventure-works.com;Partial High School;Skilled Manual;Person;;Lucas Lopez
9234;7940;707;Hunter;McDonald;1957-03-27;Single;Male;hunter6@adventure-works.com;Partial High School;Skilled Manual;Person;;Hunter McDonald
9235;7941;536;Seth;Bell;1957-10-17;Married;Male;seth85@adventure-works.com;Partial High School;Skilled Manual;Person;;Seth Bell
9236;7942;580;Philip;Torres;1957-03-08;Married;Male;philip12@adventure-works.com;Partial College;Professional;Person;;Philip Torres
9237;7943;582;Billy;Ortega;1957-05-22;Married;Male;billy22@adventure-works.com;Partial College;Professional;Person;;Billy Ortega
9238;7944;677;Kaitlyn;Hall;1957-08-04;Single;Female;kaitlyn21@adventure-works.com;Partial College;Professional;Person;;Kaitlyn Hall
9239;7945;665;Marcus;Taylor;1956-05-06;Single;Male;marcus9@adventure-works.com;High School;Professional;Person;;Marcus Taylor
9240;7946;502;Marcus;Cox;1956-06-23;Married;Male;marcus86@adventure-works.com;High School;Professional;Person;;Marcus Cox
9241;7947;469;Brandon;Simmons;1956-08-08;Married;Male;brandon12@adventure-works.com;High School;Professional;Person;;Brandon Simmons
9242;7948;505;Devin;Bryant;1956-05-07;Single;Male;devin55@adventure-works.com;Partial College;Professional;Person;;Devin Bryant
9243;7949;470;Sydney;Bailey;1956-03-16;Married;Female;sydney9@adventure-works.com;Partial College;Professional;Person;;Sydney Bailey
9244;7950;686;Jackson;Hall;1932-07-02;Single;Male;jackson52@adventure-works.com;Graduate Degree;Management;Person;;Jackson Hall
9245;7951;665;Lauren;Alexander;1965-04-24;Single;Female;lauren65@adventure-works.com;Partial College;Professional;Person;;Lauren Alexander
9246;7952;695;Dalton;Jones;1965-12-15;Single;Male;dalton3@adventure-works.com;Partial College;Professional;Person;;Dalton Jones
9247;7953;660;Chloe;Hernandez;1965-10-23;Married;Female;chloe16@adventure-works.com;Bachelors;Management;Person;;Chloe Hernandez
9248;7954;582;Mya;Patterson;1965-10-24;Single;Female;mya12@adventure-works.com;Bachelors;Management;Person;;Mya Patterson
9249;7955;631;Dalton;Young;1965-05-26;Single;Male;dalton24@adventure-works.com;Bachelors;Management;Person;;Dalton Young
9250;7956;527;Justin;Jones;1962-02-19;Single;Male;justin34@adventure-works.com;High School;Skilled Manual;Person;;Justin Jones
9251;7957;546;Sara;Howard;1962-04-17;Single;Female;sara12@adventure-works.com;Bachelors;Professional;Person;;Sara Howard
9252;7958;597;Mackenzie;Lopez;1962-04-10;Single;Female;mackenzie42@adventure-works.com;Bachelors;Professional;Person;;Mackenzie Lopez
9253;7959;610;Natalie;Sanchez;1962-07-18;Single;Female;natalie1@adventure-works.com;Bachelors;Professional;Person;;Natalie Sanchez
9254;7960;571;Seth;Morris;1962-02-04;Single;Male;seth89@adventure-works.com;Bachelors;Professional;Person;;Seth Morris
9255;7961;670;Marcus;Johnson;1962-10-05;Single;Male;marcus1@adventure-works.com;Bachelors;Professional;Person;;Marcus Johnson
9256;7962;695;Jeremiah;Henderson;1962-09-05;Single;Male;jeremiah28@adventure-works.com;Bachelors;Professional;Person;;Jeremiah Henderson
9257;7963;469;Seth;Parker;1962-12-25;Married;Male;seth44@adventure-works.com;Partial College;Skilled Manual;Person;;Seth Parker
9258;7964;678;Amber;Collins;1962-02-02;Married;Female;amber2@adventure-works.com;Partial College;Skilled Manual;Person;;Amber Collins
9259;7965;516;Thomas;Gonzalez;1961-03-09;Single;Male;thomas45@adventure-works.com;High School;Skilled Manual;Person;;Thomas Gonzalez
9260;7966;475;Richard;Turner;1961-10-16;Married;Male;richard33@adventure-works.com;High School;Skilled Manual;Person;;Richard Turner
9261;7967;584;Carly;Rai;1942-10-18;Married;Female;carly15@adventure-works.com;Bachelors;Management;Person;;Carly Rai
9262;7968;653;Xavier;Clark;1942-07-25;Married;Male;xavier17@adventure-works.com;Graduate Degree;Management;Person;;Xavier Clark
9263;7969;665;Isaiah;Lopez;1942-04-15;Married;Male;isaiah36@adventure-works.com;Graduate Degree;Management;Person;;Isaiah Lopez
9264;7970;507;Anna;Cox;1942-07-12;Married;Female;anna15@adventure-works.com;Graduate Degree;Management;Person;;Anna Cox
9265;7971;653;Jason;Roberts;1943-08-12;Married;Male;jason34@adventure-works.com;Graduate Degree;Management;Person;;Jason Roberts
9266;7972;665;Wyatt;Moore;1943-02-12;Married;Male;wyatt8@adventure-works.com;Bachelors;Management;Person;;Wyatt Moore
9267;7973;675;Benjamin;Butler;1943-02-07;Married;Male;benjamin15@adventure-works.com;Bachelors;Management;Person;;Benjamin Butler
9268;7974;445;Kate;Yuan;1943-06-10;Married;Female;kate5@adventure-works.com;Bachelors;Management;Person;;Kate Yuan
9269;7975;643;James;Rodriguez;1943-05-26;Married;Male;james93@adventure-works.com;Bachelors;Management;Person;;James Rodriguez
9270;7976;645;Samuel;Bryant;1944-05-16;Married;Male;samuel17@adventure-works.com;Partial High School;Clerical;Person;;Samuel Bryant
9271;7977;620;Garrett;Howard;1944-04-21;Single;Male;garrett16@adventure-works.com;High School;Professional;Person;;Garrett Howard
9272;7978;580;Jackson;Wang;1944-08-17;Married;Male;jackson26@adventure-works.com;High School;Professional;Person;;Jackson Wang
9273;7979;499;Isaiah;Morgan;1944-08-07;Married;Male;isaiah12@adventure-works.com;High School;Professional;Person;;Isaiah Morgan
9274;7980;552;Noah;Taylor;1944-03-21;Married;Male;noah49@adventure-works.com;High School;Professional;Person;;Noah Taylor
9275;7981;620;Sophia;Hernandez;1944-10-17;Married;Female;sophia16@adventure-works.com;High School;Professional;Person;;Sophia Hernandez
9276;7982;527;Savannah;Watson;1944-04-27;Married;Female;savannah7@adventure-works.com;Bachelors;Management;Person;;Savannah Watson
9277;7983;642;Kyle;Baker;1945-04-07;Single;Male;kyle46@adventure-works.com;High School;Professional;Person;;Kyle Baker
9278;7984;690;Destiny;Price;1945-10-20;Married;Female;destiny48@adventure-works.com;High School;Professional;Person;;Destiny Price
9279;7985;495;Shelby;Rivera;1945-08-15;Single;Female;shelby17@adventure-works.com;Bachelors;Management;Person;;Shelby Rivera
9280;7986;597;Paige;Bailey;1945-01-21;Married;Female;paige40@adventure-works.com;Bachelors;Management;Person;;Paige Bailey
9281;7987;562;Robert;Roberts;1945-07-12;Single;Male;robert47@adventure-works.com;Bachelors;Management;Person;;Robert Roberts
